File,api_summary,Gavin #1,Andrew #1,Gavin #2,Andrew #2
cloned/tasking-manager/backend/services/mapswipe_service.py,This file defines a REST API for interacting with the Mapswipe service. It provides endpoints for fetching user group statistics and filtered statistics. The endpoints are used to fetch user group statistics with pagination and filtered statistics by date range.,,Yes,,Yes
cloned/tasking-manager/frontend/src/hooks/UseTaskContributionAPI.js,"This file defines a REST API endpoint for fetching task contributions. The endpoint is used to retrieve tasks associated with a specific user. The tasks can be filtered by status, project, and action date. The endpoint is paginated and supports sorting by different parameters.",,Yes,,Yes
cloned/tasking-manager/frontend/src/views/campaigns.js,"This file contains three REST API endpoints. The first endpoint, '/campaigns/', is used to list all campaigns. The second endpoint, '/campaigns/', is used to create a new campaign. The third endpoint, '/campaigns/<built-in function id>/', is used to edit an existing campaign.",,Yes,,Yes
cloned/vmaas/vmaas/webapp/pkgtree.py,"This module provides an API for querying package information. It allows users to retrieve information about packages, including their name, version, architecture, and associated repositories and errata. The API also supports filtering by modification time and third-party status.",,Yes,,Yes
cloned/explorer/explorer-api/py-substrate-interface/substrateinterface/contracts.py,"This file defines a set of classes and methods for interacting with a Substrate-based blockchain, specifically with its Contracts module. It provides functionality for creating, deploying, and interacting with smart contracts on the blockchain. The classes include ContractMetadata for parsing contract metadata, ContractEvent for decoding contract events, ContractExecutionReceipt for handling contract execution receipts, ContractCode for managing contract code, and ContractInstance for interacting with deployed contract instances. The methods include uploading WASM code, deploying contracts, and executing contract methods.",,Yes,,Yes
cloned/jag-file-submission/src/frontend/efiling-frontend/src/components/page/home/Home.stories.js,"This file defines several REST API endpoints for a Home component. The endpoints are used to fetch configuration data, filing package data, and user details. The endpoints are used in different states of the Home component, such as Error, AccountExists, and NoAccountExists. The endpoints are used to fetch data from a CSO (Central Service Office) and a BCEID (British Columbia Electronic Identification) account.",,Yes,,Yes
cloned/kontext/lib/views/root.py,"This file defines several REST API endpoints for a web application. The endpoints include root actions, task status checking, task result retrieval, task information removal, compatibility checking, and a robots.txt file retrieval. These endpoints are used to interact with the application's backend, allowing for tasks to be checked, results to be retrieved, and information to be removed. The robots.txt file is also accessible.",,Yes,,Yes
cloned/kontext/lib/plugins/frodo_live_attributes/__init__.py,"This file defines a REST API for live attributes. It provides endpoints for getting attribute values, checking if the live attributes are enabled for a corpus, getting the subc size, getting supported structures, getting bibliography, finding bib titles, filling attributes, getting a document list, and getting the number of matching documents. These endpoints can be used to interact with live attributes in a corpus.",,Yes,,Yes
cloned/kontext/lib/plugins/lindat_auth/__init__.py,"This file defines a REST API for user authentication and authorization. It uses a combination of Shibboleth login and local user support. The API includes endpoints for user login, logout, and retrieval of permitted corpora. It also provides an endpoint for retrieving a list of permitted corpora.",,Yes,,Yes
cloned/kontext/lib/plugins/frodo_subcmixer/__init__.py,This file defines a REST API for managing subcorpora in a corpus. It provides endpoints for running calculations and creating subcorpora. The API allows users to process subcorpora based on different structures and align them with other corpora. It also provides an endpoint for checking if a subcorpus can be created for a given set of corpora.,,Yes,,Yes
cloned/golang-200/vendor/golang.org/x/sys/unix/ztypes_freebsd_arm.go,This file is a collection of Go language constants and structures that define various system-level operations and data structures. It does not explicitly define any REST API endpoints.,,No,,Yes
cloned/taskcluster/clients/client-go/tchooks/tchooks.go,"This Go package provides a client for interacting with the Hooks service, which is responsible for creating tasks in response to events. It supports several endpoints for pinging, listing hooks, creating, updating, and removing hooks, triggering hooks, and retrieving hook status. It also provides endpoints for managing trigger tokens and listing the last fires of hooks.",,Yes,,Yes
cloned/taskcluster/clients/client-py/taskcluster/generated/object.py,"The object service provides HTTP-accessible storage for large blobs of data. It allows for the creation, upload, and download of objects. The service also provides endpoints for heartbeat checks and version information.",,Yes,,Yes
cloned/taskcluster/services/web-server/src/resolvers/Tasks.js,"This file defines a GraphQL API for managing tasks and task groups. It includes endpoints for creating, scheduling, and managing tasks, as well as for managing task groups. It also includes endpoints for subscribing to task status updates.",,Yes,,Yes
cloned/dc-campaign-finance-watch/src/components/api.js,"This file defines a REST API client for interacting with a campaign finance system. It provides methods to fetch campaign data, candidate information, election data, and other related information. The API endpoints are defined in the methods of the Client class.",,Yes,,Yes
cloned/cds/engine/cdn/item_handler_test.go,"This file contains several REST API endpoints for managing CDN items. It defines endpoints for marking items for deletion, downloading item logs, downloading artifacts, and retrieving items. The endpoints are used to manage and retrieve CDN items, which are used for storing and retrieving data in a Content Delivery Network (CDN).",,Yes,,No
cloned/cds/engine/api/v2_websocket.go,"This file defines a REST API for a websocket server. It provides endpoints for managing websocket connections, updating event filters, and handling websocket messages. It also includes endpoints for initializing the websocket server and handling websocket messages.",,Yes,,Yes
cloned/cds/engine/api/pipeline_job_test.go,"This file defines several REST API endpoints for managing jobs in a pipeline. It includes endpoints for adding, updating, and deleting jobs. The endpoints are secured with HTTP basic authentication. The API endpoints are used to manage jobs in a pipeline, which are part of a stage in a pipeline. The pipeline is part of a project.",,Yes,,No
cloned/cds/tools/smtpmock/client.go,"This file defines a REST API client for interacting with a SMTP mock server. It provides methods for signing in, retrieving messages, and retrieving messages for specific recipients.",,Yes,,Yes
cloned/cds/sdk/cdsclient/client_auth.go,"This file contains a set of methods that interact with an authentication system. It provides endpoints for various authentication operations such as sign-in, sign-out, sign-up, and password reset. It also includes endpoints for managing user sessions and consumers.",,Yes,,Yes
cloned/cds/cli/cdsctl/experimental_project_variableset_item.go,"This file defines a set of REST API endpoints for managing project variable sets and their items. It includes endpoints for listing, creating, updating, deleting, and showing items in a variable set. It also includes endpoints for copying items from other sources such as a project variable, ascode secret, or application integration variable.",,Yes,,No
cloned/cds/cli/cdsctl/experimental_project_repository_analyze.go,This file defines three REST API endpoints for repository analysis. The first endpoint ('/trigger') triggers an analysis on a given branch of a repository. The second endpoint ('/list') lists all repository analyses. The third endpoint ('/show') gets the given analysis.,,Yes,,No
cloned/greenpress/apps/secrets/server/routes/index.js,"This API provides two endpoints for managing secrets. The 'get' endpoint is used to retrieve secrets, while the 'set' endpoint is used to create or update secrets. Both endpoints require an internal call for authentication and authorization.",,Yes,,Yes
cloned/jhipster-microservices-example/blog/src/main/webapp/app/admin/user-management/user-management.route.ts,"This file defines several REST API endpoints for user management. It includes endpoints for viewing, creating, updating, and deleting users. The endpoints are protected by the 'ROLE_ADMIN' role, which means only users with this role can access these endpoints.",,Yes,,Yes
cloned/jhipster-microservices-example/blog/src/main/java/org/jhipster/blog/web/rest/UserJWTController.java,"This file defines a REST API endpoint for user authentication. It provides a POST endpoint at '/api/authenticate' that accepts a LoginVM object in the request body and returns a JWT token if the authentication is successful. If the authentication fails, it returns an AuthenticationException.",,Yes,,Yes
cloned/osctrl/cmd/admin/handlers/json-queries.go,This file defines a REST API endpoint for querying distributed and saved queries. It provides endpoints for retrieving queries based on the target type. The endpoints are secured with user permissions and environment checks.,,Yes,,Yes
cloned/score/score-server/src/main/java/bio/overture/score/server/repository/s3/S3URLGenerator.java,"This file defines a REST API for interacting with an S3-like object storage service. It provides endpoints for uploading, downloading, and downloading specific parts of objects stored in the S3-like service.",,Yes,,No
cloned/mantis/mantis-control-plane/mantis-control-plane-server/src/main/java/io/mantisrx/master/api/akka/route/v1/ResourceClustersLeaderExclusiveRoute.java,"This file defines a set of REST API endpoints for managing resource clusters. These endpoints allow for the registration, heartbeat, status change notification, and disconnection of task executors in a resource cluster.",,Yes,,Yes
cloned/bb8/auth-service/src/users/users.controller.ts,"This file defines a REST API for managing users. It includes endpoints for creating, reading, updating, and deleting users. The API uses HTTP methods to perform these operations.",,Yes,,Yes
cloned/phoenix/packages/web-pkg/src/services/client/client.ts,"This file defines a ClientService class that interacts with a server using various HTTP methods. It includes endpoints for Graph, OCS, and WebDAV services. The service is used to interact with the server, handle authentication, and maintain the language and configuration of the application.",,Yes,,Yes
cloned/phoenix/packages/web-client/src/webdav/putFileContents.ts,"This file defines a REST API endpoint for file content modification. It allows users to modify the contents of a file on a webDAV server. The endpoint can be used to update the content of a file, and it also supports partial updates by specifying a previous entity tag.",,Yes,,No
cloned/nym/sdk/typescript/packages/sdk/src/mixnet/wasm/types.ts,"This file defines a TypeScript client for the Nym mixnet, which is a privacy-focused, decentralized, and anonymous communication network. It provides methods to start, stop, and interact with the client, as well as subscribe to various events. It also defines various event kinds, event handlers, and payload types.",,Yes,,Yes
cloned/Caliopen/src/backend/protocols/go.mastodon/account.go,"This file defines a Mastodon worker that interacts with the Mastodon API. It handles direct messages (DMs) for a specific user account. It can poll for new DMs, send DMs, and process incoming DMs. It also handles errors and disables the remote identity if there are too many failures.",,Yes,,Yes
cloned/Caliopen/src/backend/interfaces/REST/py.server/caliopen_api/user/settings.py,"This file defines a REST API for user settings management. It provides endpoints for getting and updating user settings. The GET endpoint retrieves the current user settings, while the PATCH endpoint updates the settings based on the provided payload.",,Yes,,Yes
cloned/alibabacloud-microservice-demo/arms-demo/mock-client/src/main/java/com/alibaba/arms/demo/client/controller/MysqlCaseController.java,"This file defines a REST API for interacting with MySQL databases. It provides several endpoints for starting, stopping, and injecting errors and slow queries into MySQL databases. These endpoints can be used to test the system's ability to handle different types of database interactions.",,Yes,,Yes
cloned/alibabacloud-microservice-demo/microservice-doc-demo/dubbo-samples-outlier/spring-boot-provider-exception/src/main/java/com/alibaba/edas/boot/TestController.java,This API provides a single endpoint for a simple greeting service. The endpoint is accessible via a GET request at the '/hello' path. The name of the user can be passed as a path variable.,,Yes,,Yes
cloned/alibabacloud-microservice-demo/mse-go-demo/multiframe/A/handler.go,This file defines two REST API endpoints. The first endpoint is a GET request at '/greet' that accepts a 'name' parameter in the query string. The second endpoint is a POST request at '/greet' that accepts a JSON body with a 'name' field.,,Yes,,Yes
cloned/alibabacloud-microservice-demo/src/frontend/src/main/java/com/alibabacloud/hipstershop/web/RouteDemoController.java,"This file defines two REST API endpoints. The first endpoint, '/router/result', is a GET endpoint that retrieves the results of a router. The second endpoint, '/router/percent', is also a GET endpoint that retrieves the percentage results of a router.",,Yes,,Yes
cloned/aleph/aleph/tests/test_ingest_api.py,"This file contains a set of tests for the ingestion API of a document management system. It defines several endpoints for testing the functionality of the ingestion process, including uploading documents, testing invalid metadata, and creating directories and subdirectories.",,No,,Yes
cloned/aleph/aleph/views/alerts_api.py,"This file defines four REST API endpoints for managing alerts. The endpoints allow for the creation, retrieval, updating, and deletion of alerts. The alerts are associated with a user, and the user's ID is used to authenticate and authorize the requests.",,Yes,,Yes
cloned/microservices-design-patterns/python-service/app/app/main.py,"This file defines a REST API for managing products and receipts. It includes endpoints for creating, reading, updating, and deleting products. It also includes an endpoint for uploading receipts and extracting text from them using OCR. The API also includes endpoints for health checks and metrics.",,Yes,,Yes
cloned/microservices-design-patterns/nodejs-service/routes/shopping.list.route.js,"This file defines a REST API for managing shopping lists. It provides endpoints for getting, saving, and updating shopping lists and their items. The API supports GET, POST, and PUT HTTP methods.",,Yes,,Yes
cloned/microservices-design-patterns/react-webapp/src/login/Login.js,"This file defines several REST API endpoints for user authentication. It includes endpoints for traditional username and password login, one-time token login, social login (Google), and passkey login. The endpoints are used to authenticate users and retrieve authentication tokens.",,Yes,,Yes
cloned/opengever.core/opengever/dossier/behaviors/protect_dossier.py,"This file defines a REST API endpoint for managing dossier protection. It includes endpoints for reading, reading and writing, and dossier manager roles. The endpoints are used to protect dossiers and manage their local roles.",,Yes,,Yes
cloned/opengever.core/opengever/task/tests/test_assign.py,"This file contains a set of tests for the assign task functionality in the opengever.task module. It defines several endpoints for testing different aspects of the assign task functionality such as assigning a task, reassigning a task, assigning a task to a team, assigning a task to an inbox group, and more. It also tests the functionality of the task reminder and the response system.",,No,,Yes
cloned/opengever.core/opengever/propertysheets/api/post.py,This file defines a REST API endpoint for adding new property sheets or replacing existing ones. It uses the POST method to send data to the server.,,Yes,,Yes
cloned/opengever.core/opengever/api/notification_settings.py,This file defines a REST API for managing user notification settings. It provides endpoints for getting and updating user notification settings for activities and general settings. The API allows users to customize their notification preferences for different activities and general settings.,,Yes,,Yes
cloned/opengever.core/opengever/api/tests/test_group.py,"This file contains several test cases for a REST API. The API is used to manage groups in the system. It includes endpoints for fetching groups, creating new groups, updating existing groups, and deleting groups. The API also includes error handling for incorrect configurations and invalid requests.",,Yes,,Yes
cloned/opengever.core/opengever/api/tests/test_users.py,This file defines two REST API endpoints for user management. The first endpoint allows for enumerating users and accessing specific user details. The second endpoint allows for modifying user profile images.,,Yes,,Yes
cloned/opengever.core/opengever/api/tests/test_reminder.py,"This file defines a set of REST API endpoints for managing task reminders. It provides endpoints for getting, adding, updating, and deleting reminders for tasks. The endpoints are used to interact with the task reminder system, allowing users to set reminders for tasks.",,Yes,,Yes
cloned/opengever.core/opengever/workspace/tests/test_workspace_meeting_agenda_item.py,"This file contains a set of tests for a REST API endpoint in a Python application. The API endpoint is used to manage workspace meeting agenda items. It includes endpoints for creating, reading, updating, and deleting workspace meeting agenda items. It also includes endpoints for managing the order of agenda items and for searching and indexing workspace meetings and agenda items.",,No,,Yes
cloned/opengever.core/opengever/meeting/tests/test_vocabularies.py,The tests in this file are designed to validate the functionality of various vocabulary functions in the opengever.meeting package. These tests are designed to ensure that the vocabularies return the expected values and that the vocabularies are correctly filtering and sorting their results.,,No,,Yes
cloned/chaos-monkey-spring-boot-demo/hot-deals/src/main/java/com/example/chaos/monkey/shopping/hotdeals/HotDealsRestController.java,"This API provides a list of hot deals. It includes three products: a pair of thermal socks, a quadcopter drone, and a book on Spring Boot development. The API is designed to provide a list of hot deals to the user.",,Yes,,Yes
cloned/radix/graph/src/models/core-application.js,This file defines a Mongoose model for the core-application. It uses the mongoose connection and core schema to create a model.,,No,,Yes
cloned/moira/api/handler/team_contact.go,"This file defines a REST API endpoint for creating a new team contact. The endpoint is accessible via a POST request to the '/teams/{teamID}/contacts' path. The endpoint accepts a JSON body containing the contact data, and returns the created contact data in the response.",,Yes,,Yes
cloned/udagrammicroservices/udagram-api-user/src/controllers/v0/users/routes/user.router.ts,This file defines a REST API for managing users. It includes an endpoint to retrieve all users (GET /) and an endpoint to retrieve a specific user by their ID (GET /:id).,,Yes,,Yes
cloned/rasa_nlu/rasa/shared/core/training_data/visualization.py,This file contains a set of classes and functions for generating and visualizing conversation graphs. It does not define any explicit REST API endpoints.,,No,,Yes
cloned/jag-file-submission/tests/src/test/java/ca/bc/gov/open/jag/efiling/stepDefinitions/UploadAdditionalDocumentSD.java,This file is a Cucumber step definition file for a BDD test scenario. It does not define any REST API endpoints explicitly.,,No,,Yes
cloned/eShopModernizing/eShopModernizedWebFormsSolution/src/eShopModernizedWebForms/Scripts/WebForms/MSAjax/MicrosoftAjax.js,This file does not explicitly define any REST API endpoints.,,No,,No
